,distance,hash,latitude,longitude,serial,time
0,33.81,0427fca898279d3a65935d9844b4a5a0bcbe2c05bb80e8e5781e5626,60.14699,24.922,00000000a53ed894,2019-08-02T11:05:00Z
1,16.1,072dc794e212cfe9866e1242d801701f299d36f4aea2da25e22246cc,60.16762,24.95415,000000006b44cce7,2019-08-02T11:05:00Z
2,21.87,075be70b0c9febdacbaeeb7cd5008912aad9ce85c22f5ee3d6b77e40,60.16897,24.95222,00000000aa852af1,2019-08-02T11:05:00Z
3,17.4,0803a8ac3d21fda05be813b59bd5735bbac8f4a1df84e86ab137bb62,60.17002,24.94407,000000006b087f40,2019-08-02T11:05:00Z
4,6.46,126b234dd907930ec4b00e74ab52ccd32b5a0ee5954a91db0a0b2d58,60.17918,24.95141,00000000675d5200,2019-08-02T11:05:00Z
5,9.12,131d5607e52bb1b569706aa4209b4a0d02c5dd0a69309c86b703f38e,60.16762,24.95415,000000006b44cce7,2019-08-02T11:05:00Z
6,21.87,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,2019-08-02T11:05:00Z
7,3.4,15918569de0a46a8eb56b43d8d39f7fc82619ff1006f00822c85745c,60.17919,24.95181,000000007b5207b6,2019-08-02T11:05:00Z
8,20.28,18af4598d6feda38b1839fc41fb3b98e56b09031c42dca4e8af65d5e,60.17002,24.94407,000000006b087f40,2019-08-02T11:05:00Z
9,12.69,1b373e80e47a2903f006020a3c928b2d4b3b7e4e73d0ea764aad0dc5,60.14947,24.91438,000000004ef3150d,2019-08-02T11:05:00Z
10,10.78,1be48e639b9f88cbe5a9917c7fb6ca79cd1afef659c225987ac29f01,60.14947,24.91438,000000004ef3150d,2019-08-02T11:05:00Z
11,23.56,24d2f2ddd119efcb13abb0ab2cb53850e9788b6713967ccca4d6e071,60.16897,24.95222,00000000aa852af1,2019-08-02T11:05:00Z
12,18.79,2a93b61a3863ace54349d7a0937e4134fcc6d4dfcf064eefae2b7cf8,60.15432,24.9211,0000000019fb59c4,2019-08-02T11:05:00Z
13,18.79,2af9f18ec38ddcce3e687bdf1a0e3d95da68f65a2028ee4a3bdeddab,60.15432,24.9211,0000000019fb59c4,2019-08-02T11:05:00Z
14,23.56,43b676ed3aef4c2d8846694817e76117873be52e7f788e0cb366c1c4,60.16629,24.95957,00000000fb7600be,2019-08-02T11:05:00Z
15,25.36,46454ba38ec0c430335717781f1bc208b9aaa50bd0a9af67cd691f87,60.16897,24.95222,00000000aa852af1,2019-08-02T11:05:00Z
