,distance,hash,latitude,longitude,serial,time
0,13.75,0244f98af8ddc957237a489ade762907586f3b50b8cf93a106d549d6,60.16762,24.95415,000000006b44cce7,2019-08-02T06:34:00Z
1,33.81,03e0fc996a589ccdf1871b3c78e089c08c93ba1f2a02d740fb384aac,60.16531,24.9442,00000000fdda10fe,2019-08-02T06:34:00Z
2,12.69,075be70b0c9febdacbaeeb7cd5008912aad9ce85c22f5ee3d6b77e40,60.16897,24.95222,00000000aa852af1,2019-08-02T06:34:00Z
3,20.28,0add92bb629361fdf34a91a86a1f9e3aed5f10895edae2bd32f97fb0,60.14699,24.922,00000000a53ed894,2019-08-02T06:34:00Z
4,27.28,0ffffc922d45d8063a1ee9f51760d94aa7e3f957374f5a86b3a18d09,60.16544,24.95398,0000000038d83d41,2019-08-02T06:34:00Z
5,23.56,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,2019-08-02T06:34:00Z
6,25.36,2a93b61a3863ace54349d7a0937e4134fcc6d4dfcf064eefae2b7cf8,60.15432,24.9211,0000000019fb59c4,2019-08-02T06:34:00Z
7,17.4,2af9f18ec38ddcce3e687bdf1a0e3d95da68f65a2028ee4a3bdeddab,60.15432,24.9211,0000000019fb59c4,2019-08-02T06:34:00Z
8,29.32,3944bc7a301be7241d1f7bc4a97f221000d535ce3d8a9af9af9b23b5,60.16531,24.9442,00000000fdda10fe,2019-08-02T06:34:00Z
9,18.79,39b68da4dbd7da2f560d5becea48b01544ccb157f7b561ac2e4070d6,60.16762,24.95415,000000006b44cce7,2019-08-02T06:34:00Z
10,17.4,4185f14d0aefedf07f2f034dd3eeb10025888918bd67bdb608c65283,60.16762,24.95415,000000006b44cce7,2019-08-02T06:34:00Z
11,18.79,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,2019-08-02T06:34:00Z
12,20.28,6066632ddc94b5c482a2d4f45ed2532e55e3fd63e414a084a596a737,60.16762,24.95415,000000006b44cce7,2019-08-02T06:34:00Z
13,21.87,674c9e27dd8b3240f3ad723e560cb6f4ebeea3399bdddb6873b9ff90,60.16629,24.95957,00000000fb7600be,2019-08-02T06:34:00Z
14,21.87,693099b54f1d14b899f005c233a431270bde084ad2fe05abf597743a,60.16544,24.95398,0000000038d83d41,2019-08-02T06:34:00Z
15,38.87,6a657079c1bdc8114c289be1ddd83e5846d4279a920d1697b8ff0033,60.16897,24.95222,00000000aa852af1,2019-08-02T06:34:00Z
