,distance,hash,latitude,longitude,serial,time
0,9.12,0427fca898279d3a65935d9844b4a5a0bcbe2c05bb80e8e5781e5626,60.14951,24.92138,0000000006dd41f6,2019-08-02T11:41:00Z
1,14.89,0803a8ac3d21fda05be813b59bd5735bbac8f4a1df84e86ab137bb62,60.17002,24.94407,000000006b087f40,2019-08-02T11:41:00Z
2,18.79,14883ebae526006dec31a1883a7a66f401a449cb7528acc0df66ff66,60.16762,24.95415,000000006b44cce7,2019-08-02T11:41:00Z
3,5.91,15918569de0a46a8eb56b43d8d39f7fc82619ff1006f00822c85745c,60.17918,24.95141,00000000675d5200,2019-08-02T11:41:00Z
4,20.28,18af4598d6feda38b1839fc41fb3b98e56b09031c42dca4e8af65d5e,60.17002,24.94407,000000006b087f40,2019-08-02T11:41:00Z
5,21.87,24d2f2ddd119efcb13abb0ab2cb53850e9788b6713967ccca4d6e071,60.16897,24.95222,00000000aa852af1,2019-08-02T11:41:00Z
6,14.89,2a93b61a3863ace54349d7a0937e4134fcc6d4dfcf064eefae2b7cf8,60.15432,24.9211,0000000019fb59c4,2019-08-02T11:41:00Z
7,18.79,2af9f18ec38ddcce3e687bdf1a0e3d95da68f65a2028ee4a3bdeddab,60.15432,24.9211,0000000019fb59c4,2019-08-02T11:41:00Z
8,7.05,2b683d30cc661d346025460e336a8a5f67ab3ca25ef74378e4fc7d7b,60.16762,24.95415,000000006b44cce7,2019-08-02T11:41:00Z
9,33.81,2fbf10a3d17b3f723ca7de05652589a69e8d14071066d8ff32be594a,60.16897,24.95222,00000000aa852af1,2019-08-02T11:41:00Z
10,14.89,3bdebc45a3965825ab33e36eb0fe3e8fffd10da4ee2a9a82f5ed82f0,60.16762,24.95415,000000006b44cce7,2019-08-02T11:41:00Z
11,18.79,3fe7826541c7550e249a5c6216dfec59300e3e68344a27752ad7896f,60.14947,24.91438,000000004ef3150d,2019-08-02T11:41:00Z
12,23.56,43b676ed3aef4c2d8846694817e76117873be52e7f788e0cb366c1c4,60.16629,24.95957,00000000fb7600be,2019-08-02T11:41:00Z
13,36.27,45214e6b091225508b6e85db4f33914c832126b42958580c17839bf5,60.1538,24.95595,0000000038bf9618,2019-08-02T11:41:00Z
14,25.36,46454ba38ec0c430335717781f1bc208b9aaa50bd0a9af67cd691f87,60.16897,24.95222,00000000aa852af1,2019-08-02T11:41:00Z
15,23.56,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,2019-08-02T11:41:00Z
16,23.56,5eed115a984d490b02b602d73787aee8dc8c4e9365b77fbff3818a76,60.16629,24.95957,00000000fb7600be,2019-08-02T11:41:00Z
17,10.78,615d410f0b6bdfe238bd2ae35e15233be6ca7037ea5f8f2fde115bab,60.14951,24.92138,0000000006dd41f6,2019-08-02T11:41:00Z
18,13.75,646c47a7a578720c29f6c6d59929f8e7007be4ed23051011680bffce,60.16544,24.95398,0000000038d83d41,2019-08-02T11:41:00Z
19,9.92,689e9812d4d0ca22097e5344ac686d99be128ce28bbf7fac419059d2,60.14947,24.91438,000000004ef3150d,2019-08-02T11:41:00Z
20,16.1,6f5a477f682e28222fddc408a24c509d6b3c84366eaf50487b413224,60.14951,24.92138,0000000006dd41f6,2019-08-02T11:41:00Z
21,16.1,766af372864f873a3bffe4a50ab40711cdba98f6b3e4ecd80b299264,60.16829,24.94214,00000000afef4555,2019-08-02T11:41:00Z
22,27.28,77839e655f856d5295739c2388237a95b399c3b8a4f659cd1345d939,60.16829,24.94214,00000000afef4555,2019-08-02T11:41:00Z
23,9.92,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,2019-08-02T11:41:00Z
24,12.69,8c75c3289c84fe4493e1e272a77b615fe1985880c5dc68a7c1a17b53,60.16762,24.95415,000000006b44cce7,2019-08-02T11:41:00Z
